0;Cheese blue;Made in ,,,;KGR;Queso roquefort;11,98;1000;555.jpg;555.jpg;9;FP0411;0
0;Cheese edam/holanda;Made in ,,,;KGR;Queso holanda;11,68;1000;553.jpg;553.jpg;9;FP0412;0
0;Cheese gouda;Made in ,,,;KGR;Queso gouda;13,78;1000;553.jpg;553.jpg;9;FP0413;0
0;Cheese tybo (for slices);Made in ,,,;KGR;Queso tybo maquina;9,78;1000;553.jpg;553.jpg;9;FP0414;0
0;Cheese mozzarella;Made in ,,,;KGR;Queso mozzarella;9,78;1000;553.jpg;553.jpg;9;FP0415;0
0;Chesse grated 150grm;Made in ,,,;PKT;Queso rallado paulina-veron;3,48;1000;553.jpg;553.jpg;9;FP0416;0
0;Cheese Ricota (soft) 500grm;Made in ,,,;PKT;Ricota suave seren 500grm;2,78;1000;553.jpg;553.jpg;9;FP0417;0
0;Cheese port-salut;Made in ,,,;KGR;Queso port-salut;9,46;1000;553.jpg;553.jpg;9;FP0419;0
0;Cheese philadelphia local 200g;Made in ,,,;JAR;Queso finlandia 200grm;1,98;1000;553.jpg;553.jpg;9;FP0420;0
0;Sour cream local;Made in ,,,;JAR;Queso blanco 300grm;2,38;1000;553.jpg;553.jpg;9;FP0421;0
0;Cheese spreads 190grm;Made in ,,,;JAR;Queso untable 190grm;1,98;1000;553.jpg;553.jpg;9;FP0422;0
0;Apple Juice 1ltr;Made in ,,,;LTR;Jugo manzana 1ltr ;1,74;1000;23.jpg;23.jpg;10;FP0501;0
0;Orange juice 1ltr;Made in ,,,;LTR;Jugo naranja 1ltr ;1,74;1000;24.jpg;24.jpg;10;FP0502;0
0;Multi-fruit juice 1ltr;Made in ,,,;LTR;Jugo multifruta 1ltr ;1,74;1000;22.jpg;22.jpg;10;FP0503;0
0;Peaches juice 1ltr;Made in ,,,;LTR;Jugo durazno 1ltr ;1,74;1000;25.jpg;25.jpg;10;FP0504;0
0;Mineral Water 6x1,5ltr;Made in ,,,;CSE;Agua mineral 6x1,5ltr;4,86;1000;20.jpg;20.jpg;10;FP0505;0
0;Sparkling Water 6x1,5ltr;Made in ,,,;CSE;Agua mineral c-gas 6x1,5ltr;5,26;1000;21.jpg;21.jpg;10;FP0506;0
0;Coca cola 12x500ml;Made in ,,,;CSE;Coca cola 12x500ml;13,18;1000;9.jpg;9.jpg;10;FP0507;0
0;Coca cola zero 12x500ml;Made in ,,,;CSE;Coca cola zero 12x500ml;13,18;1000;10.jpg;10.jpg;10;FP0508;0
0;Coca cola light 12x500ml;Made in ,,,;CSE;Coca cola light 12x500ml;13,18;1000;9.jpg;9.jpg;10;FP0509;0
0;Sprite / Sevenup 12x500ml;Made in ,,,;CSE;Sprite -Sevenup 12x500ml;13,18;1000;11.jpg;11.jpg;10;FP0510;0
0;Fanta orange 12x500ml;Made in ,,,;CSE;Fanta 12x500ml;13,18;1000;14.jpg;14.jpg;10;FP0511;0
